EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
376347.4375,355869.21875,750000.0625,750000.0625,750000.0625,374773.3125,562022.9375,194680.65625,0.0146484375,0.98876953125,-0.0498046875,-0.6713866591453552,-0.5798339247703552,-0.3967284858226776,46.66667175292969,38.0,1.0,WarmUp
371771.03125,351517.9375,750000.0625,750000.0625,750000.0625,370492.625,555875.125,193950.125,0.014404296875,0.98779296875,-0.05126953125,-0.7324218153953552,-0.6103515028953552,-0.3356933295726776,46.66667175292969,39.0,1.0,WarmUp
367341.28125,347037.9375,750000.0625,750000.0625,750000.0625,366085.03125,549633.6875,192357.15625,0.013916015625,0.987548828125,-0.050048828125,-0.6713866591453552,-0.6408690810203552,-0.1831054538488388,46.66667175292969,40.0,1.0,WarmUp
363261.09375,343039.75,750000.0625,750000.0625,750000.0625,361947.71875,543653.0,190640.265625,0.013427734375,0.987060546875,-0.05126953125,-0.7629393935203552,-0.7934569716453552,-0.2746581733226776,46.66667175292969,41.0,1.0,WarmUp
359580.21875,339773.4375,750000.0625,750000.0625,750000.0625,358413.375,538396.6875,189787.328125,0.012939453125,0.985107421875,-0.0498046875,-0.8239745497703552,-0.7324218153953552,-0.3662109076976776,46.66667175292969,42.0,1.0,WarmUp
356108.71875,336765.0625,750000.0625,750000.0625,750000.0625,355270.4375,533771.75,189702.65625,0.01416015625,0.986328125,-0.047119140625,-0.8544921278953552,-0.7934569716453552,-0.3356933295726776,46.66667175292969,43.0,1.0,WarmUp
352660.125,333483.65625,750000.0625,750000.0625,750000.0625,352064.3125,529269.5625,189409.859375,0.013427734375,0.984375,-0.0478515625,-0.9460448622703552,-0.8850097060203552,-0.3967284858226776,46.66667175292969,44.0,1.0,WarmUp
349266.3125,329996.0625,750000.0625,750000.0625,750000.0625,348651.8125,524564.0,188250.953125,0.014892578125,0.984375,-0.04736328125,-0.9460448622703552,-0.8544921278953552,-0.3051757514476776,46.66667175292969,45.0,1.0,WarmUp
346162.65625,326929.6875,750000.0625,750000.0625,750000.0625,345457.21875,520031.6875,186951.703125,0.013916015625,0.9873046875,-0.050537109375,-1.0070799589157104,-0.9460448622703552,-0.3662109076976776,46.66667175292969,46.0,1.0,WarmUp
343385.84375,324498.875,750000.0625,750000.0625,750000.0625,342782.0,516111.71875,186458.796875,0.011962890625,0.986328125,-0.049072265625,-0.9765624403953552,-1.0681151151657104,-0.4272460639476776,46.66667175292969,47.0,1.0,WarmUp
340769.4375,322286.0625,750000.0625,750000.0625,750000.0625,340446.6875,512734.5625,186702.703125,0.012939453125,0.984375,-0.049072265625,-0.9155272841453552,-1.0070799589157104,-0.3356933295726776,46.66667175292969,48.0,1.0,WarmUp
338143.375,319773.09375,750000.0625,750000.0625,750000.0625,338006.59375,509392.34375,186684.453125,0.01611328125,0.9833984375,-0.049072265625,-0.9460448622703552,-1.0986326932907104,-0.3356933295726776,46.66667175292969,49.0,1.0,WarmUp
335533.0625,317027.6875,750000.0625,750000.0625,750000.0625,335331.0,505792.1875,185821.328125,0.015869140625,0.98486328125,-0.049560546875,-0.9765624403953552,-1.1291502714157104,-0.3356933295726776,46.66667175292969,50.0,1.0,WarmUp
333131.21875,314626.75,750000.0625,750000.0625,750000.0625,332817.75,502293.4375,184802.4375,0.01904296875,0.982421875,-0.048095703125,-0.9460448622703552,-1.1291502714157104,-0.3356933295726776,46.66667175292969,51.0,1.0,WarmUp
331009.9375,312813.9375,750000.0625,750000.0625,750000.0625,330775.53125,499339.5,184554.703125,0.02001953125,0.9814453125,-0.04931640625,-0.9460448622703552,-1.1596678495407104,-0.3356933295726776,46.66667175292969,52.0,1.0,WarmUp
329009.5625,311174.75,750000.0625,750000.0625,750000.0625,329027.53125,496863.46875,185010.5,0.01806640625,0.980224609375,-0.05078125,-0.7934569716453552,-1.1291502714157104,-0.2136230319738388,46.66667175292969,53.0,1.0,WarmUp
326959.8125,309206.09375,750000.0625,750000.0625,750000.0625,327136.9375,494359.625,185190.296875,0.019287109375,0.9794921875,-0.05078125,-0.7934569716453552,-1.1291502714157104,-0.3051757514476776,46.66667175292969,54.0,1.0,WarmUp
324903.625,306995.78125,750000.0625,750000.0625,750000.0625,325003.78125,491573.09375,184551.75,0.01904296875,0.980224609375,-0.05126953125,-0.7629393935203552,-1.0681151151657104,-0.3662109076976776,46.66667175292969,55.0,1.0,WarmUp
323031.71875,305099.90625,750000.0625,750000.0625,750000.0625,323007.84375,488853.5,183758.265625,0.019287109375,0.98095703125,-0.048095703125,-0.5798339247703552,-1.0681151151657104,-0.3967284858226776,46.66667175292969,56.0,1.0,WarmUp
